id,location,rh,t2m,moveIn,moveOut,travel,420100_moveIn,confirmed,date
510100,成都市,86.6094375,277.24945833333334,7.3945548,10.3263336,5.4983,3.2214186000000002,0.0,20200117
510300,自贡市,82.34460416666667,282.013625,1.1675988000000002,0.5996268,5.7788,0.0,0.0,20200117
510400,攀枝花市,49.20300416666668,284.4379166666667,0.304236,0.344088,5.0333,0.0,0.0,20200117
510500,泸州市,80.46764166666667,280.54091666666665,1.6812683999999998,0.9297828000000001,5.8499,0.0,0.0,20200117
510600,德阳市,79.4795,279.006,1.4752691999999998,1.1692512,5.1525,0.0,0.0,20200117
510700,绵阳市,82.66947083333334,275.1075,1.9007459999999998,1.2675204,5.5465,0.0,0.0,20200117
510800,广元市,77.29465416666666,276.9965,0.9976931999999998,0.557604,6.0513,0.0,0.0,20200117
510900,遂宁市,73.75044583333333,281.34654166666667,1.3134636,0.7629876,6.0161,0.0,0.0,20200117
511000,内江市,78.92759166666667,282.06675,1.5170004,0.7981092,5.4529,0.0,0.0,20200117
511100,乐山市,91.2899375,277.42575,1.0316484000000001,0.7453295999999999,5.3354,0.0,0.0,20200117
511300,南充市,69.89471250000001,281.14870833333333,2.5449876000000002,1.1500704,6.1176,0.0,0.0,20200117
511400,眉山市,84.2485375,280.146875,1.3357548000000001,1.1143332000000001,4.9774,0.0,0.0,20200117
511500,宜宾市,85.24734166666666,280.99708333333336,1.607364,0.9282275999999999,5.9812,0.0,0.0,20200117
511600,广安市,77.45024166666666,281.7104166666667,1.5245819999999999,0.8133372,5.8594,0.0,0.0,20200117
511700,达州市,73.83436666666665,279.218125,2.2940496,0.8939808000000001,5.983,0.7731404639999999,0.0,20200117
511800,雅安市,88.80441666666668,270.07750000000004,0.46396800000000005,0.3952476,4.9605,0.0,0.0,20200117
511900,巴中市,70.1383125,277.93854166666665,1.180332,0.5252364,6.8615,0.0,0.0,20200117
