date,city,cityCode,confirmed,cured,dead
2020-01-23,沈阳市,210100,2,0,0
2020-01-23,大连市,210200,1,0,0
2020-01-23,朝阳市,211300,1,0,0
2020-01-23,长春市,220100,1,0,0
2020-01-23,吉林市,220200,1,0,0
2020-01-23,松原市,220700,1,0,0
2020-01-23,哈尔滨市,230100,1,0,0
2020-01-23,大庆市,230600,1,0,0
2020-01-23,牡丹江市,231000,1,0,0
2020-01-23,绥化市,231200,1,0,1
2020-01-23,南京市,320100,3,0,0
2020-01-23,无锡市,320200,1,0,0
2020-01-23,苏州市,320500,2,0,0
2020-01-23,南通市,320600,1,0,0
2020-01-23,连云港市,320700,1,0,0
2020-01-23,扬州市,321000,1,0,0
2020-01-23,杭州市,330100,6,0,0
2020-01-23,宁波市,330200,5,0,0
2020-01-23,温州市,330300,1,1,0
2020-01-23,嘉兴市,330400,1,0,0
2020-01-23,绍兴市,330600,1,0,0
2020-01-23,金华市,330700,1,0,0
2020-01-23,衢州市,330800,2,0,0
2020-01-23,舟山市,330900,1,0,0
2020-01-23,台州市,331000,4,0,0
2020-01-23,合肥市,340100,6,0,0
2020-01-23,蚌埠市,340300,1,0,0
2020-01-23,安庆市,340800,1,0,0
2020-01-23,滁州市,341100,1,0,0
2020-01-23,阜阳市,341200,2,0,0
2020-01-23,六安市,341500,2,0,0
2020-01-23,亳州市,341600,1,0,0
2020-01-23,池州市,341700,1,0,0
2020-01-23,福州市,350100,1,0,0
2020-01-23,厦门市,350200,1,0,0
2020-01-23,泉州市,350500,1,0,0
2020-01-23,宁德市,350900,1,0,0
2020-01-23,南昌市,360100,2,0,0
2020-01-23,萍乡市,360300,1,0,0
2020-01-23,九江市,360400,1,0,0
2020-01-23,新余市,360500,1,0,0
2020-01-23,吉安市,360800,1,0,0
2020-01-23,抚州市,361000,1,0,0
2020-01-23,青岛市,370200,3,0,0
2020-01-23,潍坊市,370700,1,0,0
2020-01-23,威海市,371000,2,0,0
2020-01-23,日照市,371100,1,0,0
2020-01-23,临沂市,371300,2,0,0
2020-01-23,郑州市,410100,3,0,0
2020-01-23,洛阳市,410300,1,0,0
2020-01-23,三门峡市,411200,1,0,0
2020-01-23,信阳市,411500,1,0,0
2020-01-23,周口市,411600,1,0,0
2020-01-23,武汉市,420100,495,0,0
2020-01-23,十堰市,420300,1,0,0
2020-01-23,宜昌市,420500,1,0,0
2020-01-23,荆门市,420800,8,0,0
2020-01-23,孝感市,420900,22,0,0
2020-01-23,荆州市,421000,8,0,0
2020-01-23,黄冈市,421100,12,0,0
2020-01-23,仙桃市,429004,2,0,0
2020-01-23,长沙市,430100,8,0,0
2020-01-23,株洲市,430200,1,0,0
2020-01-23,湘潭市,430300,1,0,0
2020-01-23,岳阳市,430600,3,0,0
2020-01-23,郴州市,431000,1,0,0
2020-01-23,永州市,431100,4,0,0
2020-01-23,怀化市,431200,3,0,0
2020-01-23,娄底市,431300,3,0,0
2020-01-23,广州市,440100,7,0,0
2020-01-23,韶关市,440200,3,0,0
2020-01-23,深圳市,440300,15,2,0
2020-01-23,珠海市,440400,8,0,0
2020-01-23,佛山市,440600,6,0,0
2020-01-23,湛江市,440800,2,0,0
2020-01-23,肇庆市,441200,1,0,0
2020-01-23,惠州市,441300,5,0,0
2020-01-23,阳江市,441700,3,0,0
2020-01-23,清远市,441800,1,0,0
2020-01-23,中山市,442000,2,0,0
2020-01-23,柳州市,450200,2,0,0
2020-01-23,桂林市,450300,2,0,0
2020-01-23,梧州市,450400,1,0,0
2020-01-23,北海市,450500,6,0,0
2020-01-23,百色市,451000,1,0,0
2020-01-23,河池市,451200,1,0,0
2020-01-23,海口市,460100,3,0,0
2020-01-23,三亚市,460200,2,0,0
2020-01-23,万宁市,469006,2,0,0
2020-01-23,临高县,469024,1,0,0
2020-01-23,成都市,510100,7,0,0
2020-01-23,德阳市,510600,1,0,0
2020-01-23,绵阳市,510700,2,0,0
2020-01-23,遂宁市,510900,1,0,0
2020-01-23,广安市,511600,2,0,0
2020-01-23,达州市,511700,1,0,0
2020-01-23,雅安市,511800,1,0,0
2020-01-23,贵阳市,520100,1,0,0
2020-01-23,铜仁市,520600,1,0,0
2020-01-23,黔南布依族苗族自治州,522700,1,0,0
2020-01-23,昆明市,530100,2,0,0
2020-01-23,西安市,610100,2,0,0
2020-01-23,咸阳市,610400,1,0,0
2020-01-23,延安市,610600,1,0,0
2020-01-23,安康市,610900,1,0,0
2020-01-23,兰州市,620100,1,0,0
2020-01-23,白银市,620400,0,0,0
2020-01-23,银川市,640100,1,0,0
2020-01-23,中卫市,640500,1,0,0
2020-01-23,乌鲁木齐市,650100,2,0,0
2020-01-24,石家庄市,130100,4,0,0
2020-01-24,保定市,130600,1,0,0
2020-01-24,承德市,130800,1,0,0
2020-01-24,沧州市,130900,2,0,1
2020-01-24,太原市,140100,2,0,0
2020-01-24,大同市,140200,1,0,0
2020-01-24,长治市,140400,1,0,0
2020-01-24,运城市,140800,2,0,0
2020-01-24,赤峰市,150400,0,0,0
2020-01-24,鄂尔多斯市,150600,0,0,0
2020-01-24,呼伦贝尔市,150700,1,0,0
2020-01-24,锡林郭勒盟,152500,1,0,0
2020-01-24,沈阳市,210100,3,0,0
2020-01-24,大连市,210200,2,0,0
2020-01-24,本溪市,210500,1,0,0
2020-01-24,铁岭市,211200,2,0,0
2020-01-24,朝阳市,211300,2,0,0
2020-01-24,葫芦岛市,211400,2,0,0
2020-01-24,长春市,220100,1,0,0
2020-01-24,吉林市,220200,2,0,0
2020-01-24,松原市,220700,1,0,0
2020-01-24,哈尔滨市,230100,6,0,0
2020-01-24,大庆市,230600,1,0,0
2020-01-24,牡丹江市,231000,1,0,0
2020-01-24,绥化市,231200,1,0,1
2020-01-24,南京市,320100,4,0,0
2020-01-24,无锡市,320200,1,0,0
2020-01-24,常州市,320400,5,0,0
2020-01-24,苏州市,320500,3,1,0
2020-01-24,南通市,320600,1,0,0
2020-01-24,连云港市,320700,1,0,0
2020-01-24,盐城市,320900,1,0,0
2020-01-24,扬州市,321000,1,0,0
2020-01-24,宿迁市,321300,1,0,0
2020-01-24,杭州市,330100,12,0,0
2020-01-24,宁波市,330200,6,0,0
2020-01-24,温州市,330300,10,1,0
2020-01-24,嘉兴市,330400,4,0,0
2020-01-24,绍兴市,330600,4,0,0
2020-01-24,金华市,330700,2,0,0
2020-01-24,衢州市,330800,2,0,0
2020-01-24,舟山市,330900,2,0,0
2020-01-24,台州市,331000,20,0,0
2020-01-24,合肥市,340100,10,0,0
2020-01-24,芜湖市,340200,1,0,0
2020-01-24,蚌埠市,340300,1,0,0
2020-01-24,马鞍山市,340500,4,0,0
2020-01-24,铜陵市,340700,3,0,0
2020-01-24,安庆市,340800,4,0,0
2020-01-24,滁州市,341100,2,0,0
2020-01-24,阜阳市,341200,7,0,0
2020-01-24,六安市,341500,2,0,0
2020-01-24,亳州市,341600,4,0,0
2020-01-24,池州市,341700,1,0,0
2020-01-24,福州市,350100,5,0,0
2020-01-24,厦门市,350200,3,0,0
2020-01-24,三明市,350400,0,0,0
2020-01-24,泉州市,350500,1,0,0
2020-01-24,漳州市,350600,0,0,0
2020-01-24,宁德市,350900,1,0,0
2020-01-24,南昌市,360100,3,0,0
2020-01-24,景德镇市,360200,1,0,0
2020-01-24,萍乡市,360300,1,0,0
2020-01-24,九江市,360400,2,0,0
2020-01-24,新余市,360500,1,0,0
2020-01-24,赣州市,360700,2,0,0
2020-01-24,吉安市,360800,1,0,0
2020-01-24,宜春市,360900,1,0,0
2020-01-24,抚州市,361000,4,0,0
2020-01-24,上饶市,361100,2,0,0
2020-01-24,济南市,370100,2,0,0
2020-01-24,青岛市,370200,4,0,0
2020-01-24,烟台市,370600,2,0,0
2020-01-24,潍坊市,370700,1,0,0
2020-01-24,济宁市,370800,2,0,0
2020-01-24,威海市,371000,3,0,0
2020-01-24,日照市,371100,2,0,0
2020-01-24,临沂市,371300,3,0,0
2020-01-24,德州市,371400,1,0,0
2020-01-24,聊城市,371500,1,0,0
2020-01-24,滨州市,371600,0,0,0
2020-01-24,菏泽市,371700,0,0,0
2020-01-24,郑州市,410100,6,0,0
2020-01-24,洛阳市,410300,1,0,0
2020-01-24,平顶山市,410400,1,0,0
2020-01-24,新乡市,410700,1,0,0
2020-01-24,三门峡市,411200,1,0,0
2020-01-24,南阳市,411300,8,0,0
2020-01-24,信阳市,411500,5,0,0
2020-01-24,周口市,411600,4,0,0
2020-01-24,驻马店市,411700,2,0,0
2020-01-24,武汉市,420100,572,0,38
2020-01-24,十堰市,420300,5,0,0
2020-01-24,宜昌市,420500,1,0,1
2020-01-24,鄂州市,420700,1,0,0
2020-01-24,荆门市,420800,21,0,0
2020-01-24,孝感市,420900,26,0,0
2020-01-24,荆州市,421000,10,0,0
2020-01-24,黄冈市,421100,64,0,0
2020-01-24,随州市,421300,5,0,0
2020-01-24,恩施土家族苗族自治州,422800,11,0,0
2020-01-24,仙桃市,429004,10,0,0
2020-01-24,天门市,429006,3,0,0
2020-01-24,长沙市,430100,8,0,0
2020-01-24,株洲市,430200,1,0,0
2020-01-24,湘潭市,430300,2,0,0
2020-01-24,衡阳市,430400,3,0,0
2020-01-24,邵阳市,430500,2,0,0
2020-01-24,岳阳市,430600,5,0,0
2020-01-24,常德市,430700,3,0,0
2020-01-24,益阳市,430900,4,0,0
2020-01-24,郴州市,431000,1,0,0
2020-01-24,永州市,431100,4,0,0
2020-01-24,怀化市,431200,5,0,0
2020-01-24,娄底市,431300,5,0,0
2020-01-24,广州市,440100,14,0,0
2020-01-24,韶关市,440200,3,0,0
2020-01-24,深圳市,440300,20,2,0
2020-01-24,珠海市,440400,10,0,0
2020-01-24,汕头市,440500,1,0,0
2020-01-24,佛山市,440600,9,0,0
2020-01-24,湛江市,440800,2,0,0
2020-01-24,肇庆市,441200,2,0,0
2020-01-24,惠州市,441300,7,0,0
2020-01-24,阳江市,441700,5,0,0
2020-01-24,清远市,441800,2,0,0
2020-01-24,东莞市,441900,1,0,0
2020-01-24,中山市,442000,2,0,0
2020-01-24,柳州市,450200,3,0,0
2020-01-24,桂林市,450300,6,0,0
2020-01-24,梧州市,450400,1,0,0
2020-01-24,北海市,450500,6,0,0
2020-01-24,防城港市,450600,2,0,0
2020-01-24,玉林市,450900,1,0,0
2020-01-24,百色市,451000,1,0,0
2020-01-24,河池市,451200,3,0,0
2020-01-24,海口市,460100,3,0,0
2020-01-24,三亚市,460200,5,0,0
2020-01-24,儋州市,460400,3,0,0
2020-01-24,万宁市,469006,5,0,0
2020-01-24,临高县,469024,1,0,0
2020-01-24,成都市,510100,16,0,0
2020-01-24,自贡市,510300,1,0,0
2020-01-24,泸州市,510500,1,0,0
2020-01-24,德阳市,510600,1,0,0
2020-01-24,绵阳市,510700,2,0,0
2020-01-24,遂宁市,510900,2,0,0
2020-01-24,内江市,511000,1,0,0
2020-01-24,广安市,511600,2,0,0
2020-01-24,达州市,511700,1,0,0
2020-01-24,雅安市,511800,1,0,0
2020-01-24,贵阳市,520100,1,0,0
2020-01-24,铜仁市,520600,2,0,0
2020-01-24,黔南布依族苗族自治州,522700,1,0,0
2020-01-24,昆明市,530100,3,0,0
2020-01-24,丽江市,530700,1,0,0
2020-01-24,西双版纳傣族自治州,532800,1,0,0
2020-01-24,西宁市,630100,0,0,0
2020-01-24,银川市,640100,1,0,0
2020-01-24,固原市,640400,1,0,0
2020-01-24,中卫市,640500,1,0,0
2020-01-24,乌鲁木齐市,650100,3,0,0
2020-01-25,石家庄市,130100,5,0,0
2020-01-25,邯郸市,130400,2,0,0
2020-01-25,保定市,130600,3,0,0
2020-01-25,承德市,130800,1,0,0
2020-01-25,沧州市,130900,2,0,1
2020-01-25,太原市,140100,2,0,0
2020-01-25,大同市,140200,1,0,0
2020-01-25,阳泉市,140300,1,0,0
2020-01-25,长治市,140400,1,0,0
2020-01-25,晋中市,140700,2,0,0
2020-01-25,运城市,140800,2,0,0
2020-01-25,赤峰市,150400,1,0,0
2020-01-25,鄂尔多斯市,150600,2,0,0
2020-01-25,呼伦贝尔市,150700,2,0,0
2020-01-25,锡林郭勒盟,152500,2,0,0
2020-01-25,沈阳市,210100,5,0,0
2020-01-25,大连市,210200,4,0,0
2020-01-25,本溪市,210500,1,0,0
2020-01-25,铁岭市,211200,2,0,0
2020-01-25,朝阳市,211300,2,0,0
2020-01-25,葫芦岛市,211400,2,0,0
2020-01-25,长春市,220100,1,0,0
2020-01-25,吉林市,220200,2,0,0
2020-01-25,松原市,220700,1,0,0
2020-01-25,哈尔滨市,230100,8,0,0
2020-01-25,齐齐哈尔市,230200,1,0,0
2020-01-25,大庆市,230600,3,0,0
2020-01-25,牡丹江市,231000,1,0,0
2020-01-25,绥化市,231200,2,0,1
2020-01-25,南京市,320100,7,0,0
2020-01-25,无锡市,320200,2,0,0
2020-01-25,常州市,320400,5,0,0
2020-01-25,苏州市,320500,7,1,0
2020-01-25,南通市,320600,2,0,0
2020-01-25,连云港市,320700,3,0,0
2020-01-25,淮安市,320800,1,0,0
2020-01-25,盐城市,320900,1,0,0
2020-01-25,扬州市,321000,1,0,0
2020-01-25,泰州市,321200,1,0,0
2020-01-25,宿迁市,321300,1,0,0
2020-01-25,杭州市,330100,27,0,0
2020-01-25,宁波市,330200,13,0,0
2020-01-25,温州市,330300,18,1,0
2020-01-25,嘉兴市,330400,8,0,0
2020-01-25,湖州市,330500,1,0,0
2020-01-25,绍兴市,330600,5,0,0
2020-01-25,金华市,330700,3,0,0
2020-01-25,衢州市,330800,3,0,0
2020-01-25,舟山市,330900,2,0,0
2020-01-25,台州市,331000,21,0,0
2020-01-25,丽水市,331100,3,0,0
2020-01-25,合肥市,340100,13,0,0
2020-01-25,芜湖市,340200,3,0,0
2020-01-25,蚌埠市,340300,1,0,0
2020-01-25,淮南市,340400,1,0,0
2020-01-25,马鞍山市,340500,7,0,0
2020-01-25,淮北市,340600,1,0,0
2020-01-25,铜陵市,340700,3,0,0
2020-01-25,安庆市,340800,5,0,0
2020-01-25,黄山市,341000,1,0,0
2020-01-25,滁州市,341100,2,0,0
2020-01-25,阜阳市,341200,10,0,0
2020-01-25,宿州市,341300,2,0,0
2020-01-25,六安市,341500,3,0,0
2020-01-25,亳州市,341600,6,0,0
2020-01-25,池州市,341700,1,0,0
2020-01-25,宣城市,341800,1,0,0
2020-01-25,福州市,350100,6,0,0
2020-01-25,厦门市,350200,3,0,0
2020-01-25,三明市,350400,1,0,0
2020-01-25,泉州市,350500,3,0,0
2020-01-25,漳州市,350600,3,0,0
2020-01-25,宁德市,350900,2,0,0
2020-01-25,南昌市,360100,4,0,0
2020-01-25,景德镇市,360200,1,0,0
2020-01-25,萍乡市,360300,2,0,0
2020-01-25,九江市,360400,2,0,0
2020-01-25,新余市,360500,1,0,0
2020-01-25,赣州市,360700,7,0,0
2020-01-25,吉安市,360800,2,0,0
2020-01-25,宜春市,360900,5,0,0
2020-01-25,抚州市,361000,6,0,0
2020-01-25,上饶市,361100,6,0,0
2020-01-25,济南市,370100,3,0,0
2020-01-25,青岛市,370200,6,0,0
2020-01-25,淄博市,370300,1,0,0
2020-01-25,烟台市,370600,2,0,0
2020-01-25,潍坊市,370700,2,0,0
2020-01-25,济宁市,370800,4,0,0
2020-01-25,威海市,371000,4,0,0
2020-01-25,日照市,371100,4,0,0
2020-01-25,临沂市,371300,7,0,0
2020-01-25,德州市,371400,3,0,0
2020-01-25,聊城市,371500,1,0,0
2020-01-25,滨州市,371600,1,0,0
2020-01-25,菏泽市,371700,1,0,0
2020-01-25,郑州市,410100,20,0,0
2020-01-25,洛阳市,410300,1,0,0
2020-01-25,平顶山市,410400,2,0,0
2020-01-25,安阳市,410500,3,0,0
2020-01-25,新乡市,410700,3,0,0
2020-01-25,漯河市,411100,3,0,0
2020-01-25,三门峡市,411200,2,0,0
2020-01-25,南阳市,411300,15,0,1
2020-01-25,信阳市,411500,22,0,0
2020-01-25,周口市,411600,5,0,0
2020-01-25,驻马店市,411700,7,0,0
2020-01-25,武汉市,420100,618,40,45
2020-01-25,黄石市,420200,31,0,1
2020-01-25,十堰市,420300,20,0,0
2020-01-25,宜昌市,420500,20,0,1
2020-01-25,襄阳市,420600,2,0,0
2020-01-25,鄂州市,420700,1,0,0
2020-01-25,荆门市,420800,38,0,1
2020-01-25,孝感市,420900,55,0,0
2020-01-25,荆州市,421000,33,0,2
2020-01-25,黄冈市,421100,122,2,2
2020-01-25,咸宁市,421200,43,0,0
2020-01-25,随州市,421300,36,0,0
2020-01-25,恩施土家族苗族自治州,422800,17,0,0
2020-01-25,仙桃市,429004,11,0,0
2020-01-25,天门市,429006,5,0,0
2020-01-25,长沙市,430100,18,0,0
2020-01-25,株洲市,430200,3,0,0
2020-01-25,湘潭市,430300,3,0,0
2020-01-25,衡阳市,430400,3,0,0
2020-01-25,邵阳市,430500,2,0,0
2020-01-25,岳阳市,430600,6,0,0
2020-01-25,常德市,430700,7,0,0
2020-01-25,益阳市,430900,4,0,0
2020-01-25,郴州市,431000,3,0,0
2020-01-25,永州市,431100,4,0,0
2020-01-25,怀化市,431200,8,0,0
2020-01-25,娄底市,431300,5,0,0
2020-01-25,湘西土家族苗族自治州,433100,3,0,0
2020-01-25,广州市,440100,14,0,0
2020-01-25,韶关市,440200,3,0,0
2020-01-25,深圳市,440300,27,2,0
2020-01-25,珠海市,440400,10,0,0
2020-01-25,汕头市,440500,2,0,0
2020-01-25,佛山市,440600,10,0,0
2020-01-25,湛江市,440800,4,0,0
2020-01-25,肇庆市,441200,4,0,0
2020-01-25,惠州市,441300,8,0,0
2020-01-25,阳江市,441700,6,0,0
2020-01-25,清远市,441800,3,0,0
2020-01-25,东莞市,441900,2,0,0
2020-01-25,中山市,442000,2,0,0
2020-01-25,揭阳市,445200,3,0,0
2020-01-25,南宁市,450100,1,0,0
2020-01-25,柳州市,450200,4,0,0
2020-01-25,桂林市,450300,11,0,0
2020-01-25,梧州市,450400,2,0,0
2020-01-25,北海市,450500,7,0,0
2020-01-25,防城港市,450600,2,0,0
2020-01-25,玉林市,450900,1,0,0
2020-01-25,百色市,451000,2,0,0
2020-01-25,河池市,451200,3,0,0
2020-01-25,海口市,460100,3,0,0
2020-01-25,三亚市,460200,8,0,0
2020-01-25,儋州市,460400,3,0,0
2020-01-25,万宁市,469006,5,0,0
2020-01-25,澄迈县,469023,1,0,0
2020-01-25,临高县,469024,1,0,0
2020-01-25,陵水黎族自治县,469028,1,0,0
2020-01-25,成都市,510100,22,0,0
2020-01-25,自贡市,510300,1,0,0
2020-01-25,泸州市,510500,2,0,0
2020-01-25,德阳市,510600,1,0,0
2020-01-25,绵阳市,510700,5,0,0
2020-01-25,遂宁市,510900,2,0,0
2020-01-25,内江市,511000,1,0,0
2020-01-25,乐山市,511100,1,0,0
2020-01-25,南充市,511300,2,0,0
2020-01-25,眉山市,511400,1,0,0
2020-01-25,广安市,511600,2,0,0
2020-01-25,达州市,511700,1,0,0
2020-01-25,雅安市,511800,1,0,0
2020-01-25,甘孜藏族自治州,513300,2,0,0
2020-01-25,贵阳市,520100,1,0,0
2020-01-25,铜仁市,520600,2,0,0
2020-01-25,黔西南布依族苗族自治州,522300,1,0,0
2020-01-25,黔南布依族苗族自治州,522700,1,0,0
2020-01-25,昆明市,530100,4,0,0
2020-01-25,曲靖市,530300,1,0,0
2020-01-25,玉溪市,530400,1,0,0
2020-01-25,丽江市,530700,2,0,0
2020-01-25,红河哈尼族彝族自治州,532500,1,0,0
2020-01-25,西双版纳傣族自治州,532800,1,0,0
2020-01-25,大理白族自治州,532900,1,0,0
2020-01-25,兰州市,620100,4,0,0
2020-01-25,白银市,620400,1,0,0
2020-01-25,定西市,621100,1,0,0
2020-01-25,临夏回族自治州,622900,1,0,0
2020-01-25,西宁市,630100,1,0,0
2020-01-25,银川市,640100,2,0,0
2020-01-25,固原市,640400,1,0,0
2020-01-25,中卫市,640500,1,0,0
2020-01-25,乌鲁木齐市,650100,3,0,0
2020-01-25,伊犁哈萨克自治州,654000,1,0,0
2020-01-26,石家庄市,130100,7,0,0
2020-01-26,邯郸市,130400,2,0,0
2020-01-26,邢台市,130500,1,0,0
2020-01-26,保定市,130600,3,0,0
2020-01-26,承德市,130800,1,0,0
2020-01-26,沧州市,130900,2,0,1
2020-01-26,廊坊市,131000,2,0,0
2020-01-26,衡水市,131100,0,0,0
2020-01-26,太原市,140100,2,0,0
2020-01-26,大同市,140200,1,0,0
2020-01-26,阳泉市,140300,1,0,0
2020-01-26,长治市,140400,1,0,0
2020-01-26,朔州市,140600,2,0,0
2020-01-26,晋中市,140700,2,0,0
2020-01-26,运城市,140800,2,0,0
2020-01-26,临汾市,141000,1,0,0
2020-01-26,吕梁市,141100,1,0,0
2020-01-26,包头市,150200,2,0,0
2020-01-26,赤峰市,150400,1,0,0
2020-01-26,通辽市,150500,1,0,0
2020-01-26,鄂尔多斯市,150600,2,0,0
2020-01-26,呼伦贝尔市,150700,2,0,0
2020-01-26,兴安盟,152200,1,0,0
2020-01-26,锡林郭勒盟,152500,2,0,0
2020-01-26,沈阳市,210100,6,0,0
2020-01-26,大连市,210200,4,0,0
2020-01-26,本溪市,210500,2,0,0
2020-01-26,丹东市,210600,1,0,0
2020-01-26,营口市,210800,1,0,0
2020-01-26,盘锦市,211100,2,0,0
2020-01-26,铁岭市,211200,2,0,0
2020-01-26,朝阳市,211300,2,0,0
2020-01-26,葫芦岛市,211400,2,0,0
2020-01-26,长春市,220100,1,0,0
2020-01-26,吉林市,220200,2,0,0
2020-01-26,四平市,220300,1,0,0
2020-01-26,松原市,220700,2,0,0
2020-01-26,哈尔滨市,230100,8,0,0
2020-01-26,齐齐哈尔市,230200,1,0,0
2020-01-26,双鸭山市,230500,1,0,0
2020-01-26,大庆市,230600,5,0,0
2020-01-26,佳木斯市,230800,1,0,0
2020-01-26,七台河市,230900,1,0,0
2020-01-26,牡丹江市,231000,1,0,0
2020-01-26,绥化市,231200,3,0,1
2020-01-26,南京市,320100,7,0,0
2020-01-26,无锡市,320200,4,0,0
2020-01-26,徐州市,320300,3,0,0
2020-01-26,常州市,320400,6,0,0
2020-01-26,苏州市,320500,8,1,0
2020-01-26,南通市,320600,4,0,0
2020-01-26,连云港市,320700,3,0,0
2020-01-26,淮安市,320800,2,0,0
2020-01-26,盐城市,320900,1,0,0
2020-01-26,扬州市,321000,4,0,0
2020-01-26,镇江市,321100,2,0,0
2020-01-26,泰州市,321200,2,0,0
2020-01-26,宿迁市,321300,1,0,0
2020-01-26,杭州市,330100,27,0,0
2020-01-26,宁波市,330200,13,0,0
2020-01-26,温州市,330300,32,1,0
2020-01-26,嘉兴市,330400,8,0,0
2020-01-26,湖州市,330500,3,0,0
2020-01-26,绍兴市,330600,6,0,0
2020-01-26,金华市,330700,5,0,0
2020-01-26,衢州市,330800,5,0,0
2020-01-26,舟山市,330900,4,0,0
2020-01-26,台州市,331000,22,0,0
2020-01-26,丽水市,331100,3,0,0
2020-01-26,合肥市,340100,13,0,0
2020-01-26,芜湖市,340200,6,0,0
2020-01-26,蚌埠市,340300,3,0,0
2020-01-26,淮南市,340400,2,0,0
2020-01-26,马鞍山市,340500,7,0,0
2020-01-26,淮北市,340600,1,0,0
2020-01-26,铜陵市,340700,3,0,0
2020-01-26,安庆市,340800,8,0,0
2020-01-26,黄山市,341000,1,0,0
2020-01-26,滁州市,341100,2,0,0
2020-01-26,阜阳市,341200,10,0,0
2020-01-26,宿州市,341300,3,0,0
2020-01-26,六安市,341500,3,0,0
2020-01-26,亳州市,341600,6,0,0
2020-01-26,池州市,341700,1,0,0
2020-01-26,宣城市,341800,1,0,0
2020-01-26,福州市,350100,13,0,0
2020-01-26,厦门市,350200,4,0,0
2020-01-26,莆田市,350300,1,0,0
2020-01-26,三明市,350400,4,0,0
2020-01-26,泉州市,350500,5,0,0
2020-01-26,漳州市,350600,4,0,0
2020-01-26,南平市,350700,1,0,0
2020-01-26,龙岩市,350800,0,0,0
2020-01-26,宁德市,350900,3,0,0
2020-01-26,南昌市,360100,8,0,0
2020-01-26,景德镇市,360200,2,0,0
2020-01-26,萍乡市,360300,2,0,0
2020-01-26,九江市,360400,4,0,0
2020-01-26,新余市,360500,3,0,0
2020-01-26,赣州市,360700,7,0,0
2020-01-26,吉安市,360800,3,0,0
2020-01-26,宜春市,360900,6,0,0
2020-01-26,抚州市,361000,7,0,0
2020-01-26,上饶市,361100,6,0,0
2020-01-26,济南市,370100,7,0,0
2020-01-26,青岛市,370200,10,0,0
2020-01-26,淄博市,370300,2,0,0
2020-01-26,枣庄市,370400,0,0,0
2020-01-26,烟台市,370600,4,0,0
2020-01-26,潍坊市,370700,3,0,0
2020-01-26,济宁市,370800,5,0,0
2020-01-26,泰安市,370900,0,0,0
2020-01-26,威海市,371000,7,0,0
2020-01-26,日照市,371100,5,0,0
2020-01-26,临沂市,371300,7,0,0
2020-01-26,德州市,371400,6,0,0
2020-01-26,聊城市,371500,1,0,0
