date,province,provinceCode,confirmed,cured,dead
2020-03-16,重庆市,500000,576,570,6
2020-03-16,四川省,510000,539,520,3
2020-03-16,贵州省,520000,146,144,2
2020-03-16,云南省,530000,176,172,2
2020-03-16,西藏自治区,540000,1,1,0
2020-03-16,陕西省,610000,246,233,3
2020-03-16,甘肃省,620000,133,91,2
2020-03-16,青海省,630000,18,18,0
2020-03-16,宁夏回族自治区,640000,75,75,0
2020-03-16,新疆维吾尔自治区,650000,76,73,3
2020-03-16,台湾省,710000,67,22,1
2020-03-16,香港特别行政区,810000,157,88,4
2020-03-16,澳门特别行政区,820000,11,10,0
2020-03-17,北京市,110000,458,373,8
2020-03-17,天津市,120000,136,133,3
2020-03-17,河北省,130000,318,310,6
2020-03-17,山西省,140000,133,133,0
2020-03-17,内蒙古自治区,150000,75,73,1
2020-03-17,辽宁省,210000,125,122,1
2020-03-17,吉林省,220000,93,92,1
2020-03-17,黑龙江省,230000,482,459,13
2020-03-17,上海市,310000,361,325,3
2020-03-17,江苏省,320000,631,631,0
2020-03-17,浙江省,330000,1232,1216,1
2020-03-17,安徽省,340000,990,984,6
2020-03-17,福建省,350000,296,295,1
2020-03-17,江西省,360000,935,934,1
2020-03-17,山东省,370000,761,746,7
2020-03-17,河南省,410000,1273,1250,22
2020-03-17,湖北省,420000,67800,56883,3122
2020-03-17,湖南省,430000,1018,1014,4
2020-03-17,广东省,440000,1369,1312,8
2020-03-17,广西壮族自治区,450000,253,250,2
2020-03-17,海南省,460000,168,161,6
2020-03-17,重庆市,500000,576,570,6
2020-03-17,四川省,510000,540,525,3
2020-03-17,贵州省,520000,146,144,2
2020-03-17,云南省,530000,176,172,2
2020-03-17,西藏自治区,540000,1,1,0
2020-03-17,陕西省,610000,246,236,3
2020-03-17,甘肃省,620000,133,91,2
2020-03-17,青海省,630000,18,18,0
2020-03-17,宁夏回族自治区,640000,75,75,0
2020-03-17,新疆维吾尔自治区,650000,76,73,3
2020-03-17,台湾省,710000,77,22,1
2020-03-17,香港特别行政区,810000,167,92,4
2020-03-17,澳门特别行政区,820000,13,10,0
2020-03-18,北京市,110000,479,379,8
2020-03-18,天津市,120000,136,133,3
2020-03-18,河北省,130000,318,310,6
2020-03-18,山西省,140000,133,133,0
2020-03-18,内蒙古自治区,150000,75,74,1
2020-03-18,辽宁省,210000,125,122,1
2020-03-18,吉林省,220000,93,92,1
2020-03-18,黑龙江省,230000,483,460,13
2020-03-18,上海市,310000,363,326,3
2020-03-18,江苏省,320000,631,631,0
2020-03-18,浙江省,330000,1233,1217,1
2020-03-18,安徽省,340000,990,984,6
2020-03-18,福建省,350000,296,295,1
2020-03-18,江西省,360000,935,934,1
2020-03-18,山东省,370000,761,747,7
2020-03-18,河南省,410000,1273,1250,22
2020-03-18,湖北省,420000,67800,57678,3130
2020-03-18,湖南省,430000,1018,1014,4
2020-03-18,广东省,440000,1378,1318,8
2020-03-18,广西壮族自治区,450000,253,250,2
2020-03-18,海南省,460000,168,161,6
2020-03-18,重庆市,500000,576,570,6
2020-03-18,四川省,510000,540,531,3
2020-03-18,贵州省,520000,146,144,2
2020-03-18,云南省,530000,176,172,2
2020-03-18,西藏自治区,540000,1,1,0
2020-03-18,陕西省,610000,246,237,3
2020-03-18,甘肃省,620000,133,91,2
2020-03-18,青海省,630000,18,18,0
2020-03-18,宁夏回族自治区,640000,75,75,0
2020-03-18,新疆维吾尔自治区,650000,76,73,3
2020-03-18,台湾省,710000,100,22,1
2020-03-18,香港特别行政区,810000,192,95,4
2020-03-18,澳门特别行政区,820000,15,10,0
2020-03-19,北京市,110000,485,384,8
2020-03-19,天津市,120000,137,133,3
2020-03-19,河北省,130000,318,310,6
2020-03-19,山西省,140000,133,133,0
2020-03-19,内蒙古自治区,150000,75,74,1
2020-03-19,辽宁省,210000,126,122,2
2020-03-19,吉林省,220000,93,92,1
2020-03-19,黑龙江省,230000,484,463,13
2020-03-19,上海市,310000,371,326,3
2020-03-19,江苏省,320000,631,631,0
2020-03-19,浙江省,330000,1234,1219,1
2020-03-19,安徽省,340000,990,984,6
2020-03-19,福建省,350000,299,295,1
2020-03-19,江西省,360000,935,934,1
2020-03-19,山东省,370000,762,748,7
2020-03-19,河南省,410000,1273,1250,22
2020-03-19,湖北省,420000,67800,58381,3132
2020-03-19,湖南省,430000,1018,1014,4
2020-03-19,广东省,440000,1392,1322,8
2020-03-19,广西壮族自治区,450000,254,250,2
2020-03-19,海南省,460000,168,161,6
2020-03-19,重庆市,500000,576,570,6
2020-03-19,四川省,510000,541,536,3
2020-03-19,贵州省,520000,146,144,2
2020-03-19,云南省,530000,176,172,2
2020-03-19,西藏自治区,540000,1,1,0
2020-03-19,陕西省,610000,247,237,3
2020-03-19,甘肃省,620000,134,98,2
2020-03-19,青海省,630000,18,18,0
2020-03-19,宁夏回族自治区,640000,75,75,0
2020-03-19,新疆维吾尔自治区,650000,76,73,3
2020-03-19,台湾省,710000,108,26,1
2020-03-19,香港特别行政区,810000,208,98,4
2020-03-19,澳门特别行政区,820000,17,10,0
2020-03-20,北京市,110000,499,392,8
2020-03-20,天津市,120000,137,133,3
2020-03-20,河北省,130000,318,310,6
2020-03-20,山西省,140000,133,133,0
2020-03-20,内蒙古自治区,150000,75,74,1
2020-03-20,辽宁省,210000,126,122,2
2020-03-20,吉林省,220000,93,92,1
2020-03-20,黑龙江省,230000,484,463,13
2020-03-20,上海市,310000,380,326,3
2020-03-20,江苏省,320000,631,631,0
2020-03-20,浙江省,330000,1236,1219,1
2020-03-20,安徽省,340000,990,984,6
2020-03-20,福建省,350000,303,295,1
2020-03-20,江西省,360000,935,934,1
2020-03-20,山东省,370000,764,749,7
2020-03-20,河南省,410000,1273,1250,22
2020-03-20,湖北省,420000,67800,58942,3139
2020-03-20,湖南省,430000,1018,1014,4
2020-03-20,广东省,440000,1399,1325,8
2020-03-20,广西壮族自治区,450000,254,250,2
2020-03-20,海南省,460000,168,161,6
2020-03-20,重庆市,500000,576,570,6
2020-03-20,四川省,510000,542,536,3
2020-03-20,贵州省,520000,146,144,2
2020-03-20,云南省,530000,176,172,2
2020-03-20,西藏自治区,540000,1,1,0
2020-03-20,陕西省,610000,248,239,3
2020-03-20,甘肃省,620000,134,113,2
2020-03-20,青海省,630000,18,18,0
2020-03-20,宁夏回族自治区,640000,75,75,0
2020-03-20,新疆维吾尔自治区,650000,76,73,3
2020-03-20,台湾省,710000,135,28,2
2020-03-20,香港特别行政区,810000,256,98,4
2020-03-20,澳门特别行政区,820000,17,10,0
2020-03-21,北京市,110000,512,398,8
2020-03-21,天津市,120000,137,133,3
2020-03-21,河北省,130000,319,310,6
2020-03-21,山西省,140000,133,133,0
2020-03-21,内蒙古自治区,150000,75,74,1
2020-03-21,辽宁省,210000,126,122,2
2020-03-21,吉林省,220000,93,92,1
2020-03-21,黑龙江省,230000,484,465,13
2020-03-21,上海市,310000,394,327,4
2020-03-21,江苏省,320000,633,631,0
2020-03-21,浙江省,330000,1237,1219,1
2020-03-21,安徽省,340000,990,984,6
2020-03-21,福建省,350000,307,295,1
2020-03-21,江西省,360000,936,934,1
2020-03-21,山东省,370000,765,750,7
2020-03-21,河南省,410000,1273,1250,22
2020-03-21,湖北省,420000,67800,59432,3144
2020-03-21,湖南省,430000,1018,1014,4
2020-03-21,广东省,440000,1407,1329,8
2020-03-21,广西壮族自治区,450000,254,250,2
2020-03-21,海南省,460000,168,161,6
2020-03-21,重庆市,500000,576,570,6
2020-03-21,四川省,510000,543,536,3
2020-03-21,贵州省,520000,146,144,2
2020-03-21,云南省,530000,176,172,2
2020-03-21,西藏自治区,540000,1,1,0
2020-03-21,陕西省,610000,248,239,3
2020-03-21,甘肃省,620000,134,113,2
2020-03-21,青海省,630000,18,18,0
2020-03-21,宁夏回族自治区,640000,75,75,0
2020-03-21,新疆维吾尔自治区,650000,76,73,3
2020-03-21,台湾省,710000,153,28,2
2020-03-21,香港特别行政区,810000,273,100,4
2020-03-21,澳门特别行政区,820000,18,10,0
2020-03-22,北京市,110000,522,400,8
2020-03-22,天津市,120000,137,133,3
2020-03-22,河北省,130000,319,310,6
2020-03-22,山西省,140000,133,133,0
2020-03-22,内蒙古自治区,150000,75,74,1
2020-03-22,辽宁省,210000,127,124,2
2020-03-22,吉林省,220000,93,92,1
2020-03-22,黑龙江省,230000,484,465,13
2020-03-22,上海市,310000,404,328,4
2020-03-22,江苏省,320000,633,631,0
2020-03-22,浙江省,330000,1238,1221,1
2020-03-22,安徽省,340000,990,984,6
2020-03-22,福建省,350000,313,295,1
2020-03-22,江西省,360000,936,934,1
2020-03-22,山东省,370000,767,751,7
2020-03-22,河南省,410000,1274,1250,22
2020-03-22,湖北省,420000,67800,59879,3153
2020-03-22,湖南省,430000,1018,1014,4
2020-03-22,广东省,440000,1413,1332,8
2020-03-22,广西壮族自治区,450000,254,250,2
2020-03-22,海南省,460000,168,161,6
2020-03-22,重庆市,500000,577,570,6
2020-03-22,四川省,510000,543,536,3
2020-03-22,贵州省,520000,146,144,2
2020-03-22,云南省,530000,176,172,2
2020-03-22,西藏自治区,540000,1,1,0
2020-03-22,陕西省,610000,248,239,3
2020-03-22,甘肃省,620000,136,114,2
2020-03-22,青海省,630000,18,18,0
2020-03-22,宁夏回族自治区,640000,75,75,0
2020-03-22,新疆维吾尔自治区,650000,76,73,3
2020-03-22,台湾省,710000,169,28,2
2020-03-22,香港特别行政区,810000,317,100,4
2020-03-22,澳门特别行政区,820000,21,10,0
2020-03-23,北京市,110000,554,401,8
2020-03-23,天津市,120000,141,133,3
2020-03-23,河北省,130000,319,310,6
2020-03-23,山西省,140000,134,133,0
2020-03-23,内蒙古自治区,150000,75,74,1
